PA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F0,LABEL
8436,-3.498799,0.079228,0.357546,0.970761,-4.922215,-0.363547,0.74371,1.149231,-2.735026,-0.527402,A
8437,0.175497,-0.250919,0.243036,0.834986,0.238936,0.032208,-0.022323,1.000548,0.124918,-0.125963,A
8438,0.802039,-0.271976,0.715469,0.969701,0.724001,-1.788989,-1.481637,-1.493545,-0.494567,0.810552,Y
8439,-0.173636,0.440257,-3.168541,-0.882238,0.261123,1.448063,-0.374054,-0.707598,-0.490986,1.174531,A
8440,0.03945,0.148039,0.413077,0.228715,0.238049,1.271874,0.434218,-0.57206,0.004057,0.277564,E
8441,0.605106,-0.15783,-0.004383,0.767975,1.049948,-0.54806,-1.253376,1.431512,2.073875,-0.257632,I
8442,0.139443,0.188239,0.063759,0.205258,0.261718,0.307185,0.214623,0.132067,0.162748,0.253496,F
8443,-0.321447,0.389155,0.108152,-0.25271,0.267841,1.027473,0.251732,-0.777657,0.482486,0.967921,E
8444,0.098827,-0.346103,0.350187,-0.189026,0.254597,0.405764,0.055889,-0.596736,-0.535135,0.995306,F
8445,0.049954,-0.35688,0.022339,-0.179016,0.172672,-0.103742,0.553866,-0.234129,-0.023456,-0.106415,F
8446,0.091279,-0.089994,0.068812,0.801747,0.261718,0.560347,0.569988,0.96878,-0.13495,0.240424,A
8447,0.617791,-0.099071,0.143324,0.421313,0.976743,-1.842516,-0.385029,-0.452259,1.471909,-0.611853,I
8448,-0.037855,0.555487,0.028482,-0.099401,0.261718,0.107466,0.255885,0.591705,0.34204,0.070734,A
8449,-0.217678,0.107478,0.401951,0.109567,0.251105,-0.611419,0.183525,0.663133,0.669434,-0.764561,A
8450,0.173642,-0.113595,0.285093,-0.544285,0.257178,-0.588457,-0.053997,0.511681,0.953098,-0.559279,F
8451,-0.135769,0.506431,0.091061,0.626446,0.232554,-0.472953,0.553399,1.10443,0.87907,-0.44609,H
8452,0.117115,0.613963,0.039649,0.951799,0.26044,0.567602,0.896124,0.328614,-0.196694,-0.006736,A
8453,0.614574,-0.062432,0.573336,-1.5865,-0.346477,-1.24842,0.516787,0.545655,0.831362,-1.192188,F
8454,0.216562,0.088894,0.207821,-0.981614,0.075489,-2.32914,-2.909218,-0.656553,-2.134771,-2.200981,D
8455,0.177917,0.273147,0.079089,-0.105258,0.253525,-0.037344,0.11121,-1.098393,-0.45131,0.035002,H
8456,-0.072233,-0.370576,0.466892,-0.143682,0.170602,0.252097,0.271584,0.400892,-0.117104,0.261577,A
8457,-0.219177,0.473933,0.262184,-0.108574,0.26436,0.312221,1.081391,-1.243926,0.563759,0.175825,A
8458,-0.006098,-0.040157,-3.189196,-2.836561,0.251496,-1.267619,-1.64515,-2.285303,-1.256506,-2.522606,A
8459,-0.13119,-0.091171,0.368714,0.141191,0.261503,0.490038,0.209356,-0.228118,-0.222841,1.119608,G
8460,-0.003913,0.326123,0.17844,-0.393844,0.241544,-0.091704,0.367541,0.498961,0.234569,-0.210155,H
8461,0.07052,-0.242943,0.189397,-0.364543,0.229719,0.210195,-0.070018,-0.91513,-0.545325,0.220356,A
8462,-0.320718,-2.290727,-0.003922,-0.216685,0.264195,2.704642,0.300017,-1.29411,-1.01501,2.20591,A
8463,-3.498799,-0.213367,0.142454,0.740568,-4.922215,1.238389,0.238265,0.265175,-0.020484,1.10558,W
8464,-0.000421,-0.21241,0.332372,1.553919,0.230602,0.277199,0.509232,-1.068191,-1.281223,0.280107,A
8465,-0.043051,-0.456549,-2.985637,-1.088313,0.099161,-0.734097,0.132474,0.004324,0.173809,-0.678498,D
8466,0.200209,0.40112,0.277054,-0.051266,0.261718,-0.497167,0.233914,-0.221036,-0.308138,-0.648927,A
8467,0.616516,-0.176047,0.181634,0.722163,1.047504,-0.813376,-1.080571,0.220489,1.176558,0.077767,I
8468,0.799477,0.054893,0.025651,-0.421971,0.964471,-0.745405,-0.947731,-0.815174,0.972388,-0.479139,I
8469,0.061722,0.557198,0.045133,0.623308,0.239408,0.511637,1.655063,-0.291298,0.518053,-0.450675,A
8470,-3.498799,0.178275,-3.180756,-0.270604,-4.922215,0.134021,-0.945976,0.537428,-0.850597,-0.612231,A
8471,0.227187,-0.240312,0.492513,0.264223,0.165189,-0.269821,0.557233,-1.690881,-1.806241,-0.686299,A
8472,0.345929,-0.518054,0.372077,-1.001579,0.163548,-0.388347,0.796567,-1.621569,-0.614954,0.187873,A
8473,-0.091371,0.660085,0.399413,-0.050755,0.261718,1.897124,0.118297,-1.872698,-0.975641,1.44946,E
8474,0.164061,-0.139846,0.273788,-0.135345,0.160219,0.868378,0.239245,0.073305,0.397304,0.444769,A
8475,0.015253,-0.333341,-0.080636,-0.089288,0.261718,0.012216,-0.004201,-0.047875,0.124443,0.115516,F
8476,0.898104,-0.275252,0.36837,-1.313797,0.980644,-1.374487,-1.060263,1.069067,1.919767,-0.489508,I
8477,0.241931,-0.268133,-3.200701,-1.748936,0.376687,0.364484,0.525064,0.264265,-0.498392,0.320376,A
8478,-0.260412,0.849738,0.278728,0.434169,0.261718,-0.469454,0.156439,0.947759,0.068996,-0.545417,F
8479,0.41652,0.070854,0.146211,0.105922,0.976743,-0.675181,-1.296888,-0.615711,0.612363,-0.238195,I
8480,0.037397,-0.359134,0.222666,1.54729,0.162443,0.54763,0.564686,0.590692,0.077675,0.361786,A
8481,-0.117792,-0.83191,0.493273,0.145628,0.261718,-0.087546,-0.155699,0.149716,-0.154631,0.180234,F
8482,-0.015132,-0.015633,0.179952,0.384538,0.261718,-0.491693,-0.281523,-0.30483,-0.494949,-0.456142,A
8483,0.296723,-0.168698,0.324781,-0.5936,0.229032,1.051979,0.419102,-0.961431,-0.560046,0.841414,A
8484,-3.460637,0.066249,-2.059228,-2.458381,-4.919608,-1.327408,-3.226538,-2.417935,-3.823373,-2.552403,A
8485,-0.0868,0.047708,0.362674,1.284769,0.166986,1.339827,0.60465,0.336349,1.539223,0.717384,X
8486,0.162716,0.129858,0.154907,1.759065,0.267246,0.19288,-0.147315,-0.700848,-1.687036,-0.145272,A
8487,0.00668,0.107596,0.115068,0.244422,0.253835,-0.367056,-0.031954,1.33143,0.560116,-0.313765,A
8488,-0.037221,0.537773,0.248345,-0.776746,0.246986,1.331737,0.059168,-0.310918,-0.513866,1.046602,A
8489,-0.314559,0.817459,0.415665,0.851056,0.814378,-0.442012,-1.456129,-1.868653,-1.209486,-0.250165,Y
8490,-0.072136,0.152561,0.374412,-0.282309,0.267029,0.08055,-0.037925,-0.101109,0.446771,-0.096006,H
8491,-0.248973,-1.205466,0.573326,1.035131,0.447926,-0.732841,0.906315,0.078611,0.230125,-0.428928,X
8492,-0.161303,-0.262362,0.302044,-0.528183,0.266579,-0.907284,-0.034085,-0.186009,0.091024,-0.674211,F
8493,0.243605,-0.500623,0.07148,-0.993027,0.261718,-1.135334,0.630681,-0.596592,0.001381,-0.851869,F
8494,0.402653,0.16287,0.304933,-1.124369,-1.064223,-0.95802,0.023444,-1.204201,-3.882336,-1.171862,A
8495,0.092549,-0.332829,0.330182,0.29127,0.157766,0.17537,-2.583776,0.111287,0.434289,-1.630998,A
8496,0.200131,-0.042884,0.3968,-0.427672,0.182802,-0.945148,0.239092,-0.067745,0.319116,-0.529613,H
8497,-0.428187,0.074942,0.308918,0.555974,0.240775,0.064197,0.249033,0.189461,0.548336,0.252214,E
8498,-0.235446,-0.21122,0.347331,0.916174,0.161935,-0.02924,-0.036224,1.423261,0.941374,0.253182,E
8499,-0.073195,0.537372,0.030479,-0.006287,0.256966,-0.206562,0.410524,0.508438,0.39885,-0.336368,G
8500,-0.044711,-0.349375,0.468487,-0.303788,0.261718,-0.941394,0.873539,0.103411,-0.069425,-0.773345,F
8501,-0.048796,-0.372903,0.411475,0.108255,0.187423,-0.081373,-0.566616,-0.117174,0.236605,0.274561,A
8502,0.898508,-0.288516,0.021888,-1.923782,0.976743,-1.319646,-0.975987,0.149044,0.519855,-0.182152,I
8503,0.145011,-0.332274,0.077201,-0.766875,0.236481,1.499927,0.7327,-0.725437,-0.235771,0.650751,F
8504,0.131253,-0.008541,0.087414,0.258525,0.1703,-0.301346,-0.289633,-0.382967,-0.223647,-0.287135,A
8505,0.373858,-0.447675,0.221899,1.008584,0.876843,-0.525679,-1.447387,1.070193,1.719351,0.542113,I
8506,0.008594,-0.207993,-0.061636,0.795865,0.265434,0.051595,0.054747,0.825737,-0.030708,0.063305,A
8507,-0.274994,0.30488,-0.016561,0.446253,0.261718,0.252187,0.770072,0.161819,0.735821,1.070073,E
8508,0.167682,0.538058,0.291591,-0.60623,0.261718,-0.030587,0.324855,-0.222736,0.130033,-0.314593,E
8509,0.177681,0.609064,-0.012269,-0.313815,0.261718,0.632769,0.548051,0.197993,-0.051117,-0.021424,A
8510,0.136576,-0.007494,0.277682,-0.518934,0.242677,-0.060013,0.265336,-0.920867,-0.341684,0.009914,F
8511,-0.347316,-0.152219,0.511102,1.060234,0.244516,-0.077221,0.049899,1.109468,0.864324,0.354588,E
8512,-3.434253,-0.047966,5.210044,-1.627032,-3.289431,-1.065732,1.090987,2.196692,-3.293771,-1.467435,A
8513,0.399202,-0.099312,0.149879,0.139465,0.976743,-1.831306,-1.094848,1.016333,1.755637,-1.061675,I
8514,-0.285617,-0.277313,0.175858,0.139304,0.237209,0.592966,-0.111629,-0.647341,-0.144296,0.458368,A
8515,0.008734,-0.098647,0.30362,-0.038332,0.167754,-0.956715,0.526408,0.372146,0.370729,-0.782551,F
8516,-0.61073,-0.419008,0.328274,1.415993,0.180763,1.116066,-1.102874,-0.313136,2.715365,0.011318,Y
8517,0.106855,0.088229,-0.000635,-0.004587,0.246366,-0.77302,0.206964,0.024948,-0.077353,-0.467437,F
8518,-0.050911,0.409258,0.378411,0.150095,0.163078,0.643435,0.667955,-0.916741,-0.110778,0.722407,A
8519,0.161723,-0.367761,0.08938,0.847073,0.251966,0.388721,-0.133722,0.577937,0.164611,0.680662,A
8520,-0.307234,-1.032624,0.04609,1.429877,0.184663,2.192407,0.034084,-0.350994,1.214984,2.50491,Y
8521,-0.360896,-0.348907,0.573687,1.66598,-0.17873,1.267472,-1.499351,0.238902,0.680564,0.925464,X
8522,0.124978,-0.384055,0.038238,0.25679,0.260371,0.225156,-0.139002,0.010781,0.171898,0.164027,A
8523,0.051396,-1.877542,-0.015198,-0.392817,0.261718,-0.012253,0.140336,1.230815,0.109802,-0.413547,G
8524,0.179522,-0.261911,0.394999,0.113717,0.181803,0.107328,0.176184,-0.112005,-0.213113,0.333443,A
8525,-0.142274,-0.209633,0.608175,0.483375,0.240083,1.021814,-0.241136,-0.068514,0.368255,1.210865,A
8526,0.026025,-0.254014,0.15046,0.271022,0.243824,-0.384839,0.102524,0.085392,0.030567,-0.669637,A
8527,0.584746,0.445965,0.087047,0.130389,-1.644172,0.840641,0.483647,0.138491,-0.833083,0.585266,A
8528,0.940507,-0.369033,0.14264,1.254466,0.897702,-1.229004,-1.307809,-0.1032,-0.005605,-0.314026,I
8529,-0.162491,0.062787,0.385875,1.287075,0.229427,1.5343,0.258283,-0.033356,0.517403,1.202409,X
8530,0.066201,0.089367,0.255102,-0.400344,0.261718,-0.961029,0.340393,0.218926,0.221573,-1.109485,H
8531,0.357195,-0.495925,0.180386,0.044776,0.261718,-0.384218,-0.055053,-0.084215,-0.016614,-0.367041,F
8532,0.15386,-0.898514,0.368684,-0.039827,0.261718,-0.35924,0.343403,0.464454,0.675122,-0.714788,A
8533,-0.275427,-0.00182,-3.207436,0.402942,0.263583,0.614375,-1.408673,1.171042,2.408777,0.832665,X
8534,-0.578874,0.345144,0.091443,0.034945,0.261718,0.081398,0.332215,0.057721,0.038191,-0.796808,G
8535,0.213408,0.611849,0.311085,-0.030776,0.261718,0.064674,0.156248,0.159362,-0.182814,0.031237,A
8536,0.056996,-0.478497,0.373777,-0.038516,0.261718,-0.266506,0.236449,-0.358067,0.095297,-0.372974,D
8537,-0.001919,0.302765,-0.116249,1.557324,-0.553926,-0.312513,0.528697,1.382769,-0.709224,0.303465,F
8538,0.092562,-0.296869,0.255048,0.139504,0.233678,0.07602,-0.310171,0.112831,-0.172023,-0.069397,A
8539,-0.352695,-0.058423,0.454776,2.270575,0.151696,1.194215,0.003817,0.897312,1.966759,1.283901,X
8540,-0.336156,-0.535831,0.01039,0.71964,0.243476,0.99021,0.219759,-0.408763,-0.357162,0.930188,E
8541,0.140115,-0.020888,0.229975,-0.368926,0.261718,-0.342443,0.615181,-0.026949,-0.184178,-0.599018,A
8542,0.626331,-0.403081,0.111613,0.390763,0.976743,-1.617997,-0.562162,0.779302,1.74154,-0.301325,I
8543,0.263618,-2.357951,0.351832,-0.020058,-0.127233,-0.06307,-2.549937,-0.564518,-0.288475,-1.809518,A
8544,0.348521,-2.393529,0.013314,-0.564712,0.001469,0.113165,0.51868,-0.226497,0.075685,0.108018,A
8545,0.028316,0.262451,0.257743,-0.214337,-1.150882,-1.379812,-0.093754,0.827785,0.807519,-0.932104,E
8546,-0.157561,-2.104952,0.314059,0.491296,0.236404,0.711397,0.705112,0.138148,-0.078628,0.567681,F
8547,-0.115078,-0.52566,0.462526,0.710475,0.246091,1.511644,0.815562,-0.819549,-0.186336,1.153934,E
8548,0.217697,0.216635,0.094272,0.222199,0.240498,0.256442,0.34234,-0.017154,-0.163504,0.052039,A
8549,-3.498799,0.573321,0.091622,0.682199,-4.922215,-0.325591,0.574562,0.803264,-2.237801,-0.532545,A
8550,0.063326,-0.232735,0.37911,1.292897,0.261718,-0.438611,0.817166,0.958817,0.386899,-0.461148,A
8551,0.472815,-0.363857,0.277353,-0.149704,0.976743,-0.014895,-1.772235,-0.518851,0.783245,0.647167,I
8552,-0.169625,-0.29005,0.428121,1.979116,0.726652,1.390592,-1.756795,0.239848,0.257083,2.709919,Y
8553,0.090395,0.097645,0.41993,0.474847,0.240128,-0.010218,0.415097,0.657565,0.068742,0.203988,F
8554,0.663407,-0.173869,0.032654,-0.874267,0.976743,-1.057879,0.26995,-0.897887,0.664901,-0.212146,I
8555,0.010398,0.273511,0.182812,0.437384,0.229694,-0.017957,0.496526,-0.704223,-0.573195,-0.121568,F
8556,0.190012,0.169161,0.018317,0.846837,-1.273566,-0.117826,0.635327,1.116409,0.350639,0.053029,A
8557,0.105778,0.368906,0.045364,-0.416354,0.261718,-1.10212,0.641801,0.069418,0.329653,-0.824659,G
8558,0.538011,-0.096832,0.11847,0.336072,0.976743,-1.225101,-0.980152,-0.21444,1.544591,-0.315046,I
8559,-0.338918,-0.051059,0.155725,1.125993,0.236872,-0.131298,0.392342,1.631792,2.199458,-0.30721,X
8560,-0.176763,0.105777,0.316155,0.696069,0.086417,-0.00845,0.572596,0.510223,0.65918,-0.079642,H
8561,0.584995,-0.037725,0.217838,-2.184697,0.260449,-1.335254,0.110386,-2.851358,-1.482777,-0.956207,H
8562,0.588653,0.013008,0.064343,-0.631732,0.982578,-0.784726,-1.354498,-0.530824,0.94725,0.200472,I
8563,-0.133921,-0.225023,0.359841,0.610416,0.240604,-0.437507,0.125779,0.872763,0.190229,-0.412987,F
8564,0.089248,-2.327368,0.260815,0.474701,0.174583,-0.071759,0.249202,0.324751,0.050506,0.007399,A
8565,0.212783,0.76997,-0.040982,0.112482,0.252076,0.320417,0.667002,-0.102849,0.08535,-0.089535,A
8566,-0.129261,0.431792,0.431322,0.898737,0.154386,1.479761,0.277414,-0.6285,0.32476,1.10268,F
8567,-0.036175,-0.022901,0.258273,-0.387944,0.268303,-0.790483,0.390275,0.026489,0.009384,-0.704983,F
8568,-0.13838,-0.442401,0.193287,-0.238217,0.264689,0.775545,0.770525,-0.030406,0.522679,0.437575,E
8569,-0.234778,-0.212254,0.71571,0.966608,0.881999,-1.972848,-0.967129,1.771062,0.230221,-1.210646,Y
8570,0.115169,0.344222,0.105474,0.478308,0.244863,0.164796,0.211162,-0.805531,-0.86332,0.23272,A
8571,0.133737,-2.416189,0.268505,0.751463,0.175153,2.331597,0.384846,-0.777016,-0.15716,1.759513,A
8572,0.052453,-0.109711,0.24778,0.267193,0.261718,0.244773,0.29777,-1.109822,-0.643197,-0.224651,A
8573,-0.316124,0.387022,0.210223,0.120251,0.265542,-0.570783,-0.129474,-0.275758,0.057302,-0.263705,F
8574,-0.109513,-2.421378,0.205645,-0.503745,0.237378,-1.476379,0.028923,-0.390549,0.236106,-2.025716,G
8575,0.065897,0.04129,0.199481,1.235364,0.260907,-0.090942,0.175729,0.728933,0.5708,0.462688,A
8576,3.286704,-0.252855,0.111504,-2.144003,0.976743,-0.079036,-1.362575,0.675628,0.387629,0.45664,I
8577,0.226684,0.37683,0.090145,0.105982,0.259713,-0.664087,0.190664,0.495545,0.158145,-0.594325,A
8578,0.394125,-0.329662,0.595414,1.591641,0.949472,-1.994495,-0.988031,-2.004693,-3.356283,-1.143295,X
8579,0.016199,0.295135,0.092323,0.091042,0.228597,-0.547881,0.070726,0.808061,-0.180515,-0.559044,F
8580,0.074397,0.355488,-0.073988,0.007917,0.261657,0.881464,0.225974,-1.232719,-0.307248,0.687863,D
8581,-0.414204,0.426615,0.438386,1.890472,0.155698,0.797815,0.339779,0.93282,1.331746,1.270088,G
8582,-0.252247,0.365396,0.41491,1.51294,0.259941,2.054883,-1.075869,-0.19234,0.013134,1.883695,E
8583,-0.150684,-0.333025,0.40357,0.574318,0.186831,0.041001,-0.119943,0.18612,0.029511,0.341346,F
8584,-0.216255,-0.534367,0.424528,1.045476,0.237641,1.968529,0.783206,-1.139322,-0.187932,2.375832,A
8585,0.428116,-0.387138,0.268047,-0.628432,0.265437,-0.588494,0.244826,-0.980482,-0.671905,-0.189556,F
8586,-0.775462,-0.170295,0.303406,0.253322,0.244327,0.614221,0.388031,-0.660452,-0.024543,0.36844,D
8587,0.13813,0.473047,0.234887,0.975685,0.254487,-0.233605,0.575007,0.71294,0.257948,0.050929,A
8588,0.46976,0.24171,0.325916,0.621051,0.244322,-0.590744,0.081253,0.178534,0.432683,0.050186,E
8589,0.90845,-0.122964,0.13194,0.975987,0.979261,-1.036949,-2.007347,-0.563118,-0.279442,0.364543,I
8590,-0.238158,-0.126982,0.656379,2.011505,0.627205,0.567089,-1.350201,1.180709,0.694679,1.732054,Y
8591,0.156083,-0.517154,0.375302,1.201515,0.230964,-0.112831,0.034084,-0.916568,-0.73398,0.15027,A
8592,-0.16153,-0.076997,0.290702,-0.199213,0.159191,2.247208,3.497761,-1.958558,-1.627219,0.107571,A
8593,-0.202543,-0.028252,-0.15397,0.243228,0.161839,0.462744,0.833674,0.731524,0.11372,-0.336317,F
8594,0.166269,-0.209161,0.373718,-0.656749,0.261718,-0.685351,0.279318,-0.192726,0.659293,-0.695,H
8595,0.322911,0.213876,0.002191,1.071455,0.246657,0.151001,0.755118,0.739245,0.280166,-0.06307,A
8596,-0.263843,-0.303626,0.393605,0.135484,0.159171,-0.638673,0.204901,-0.031423,0.44207,-0.707533,D
8597,0.065252,-0.140977,0.345102,-0.116105,0.073721,2.255858,0.603659,-1.732809,-2.107436,1.542174,A
8598,0.111562,-0.018287,0.393446,1.039996,-1.08738,-0.107063,0.115295,0.382916,-0.101753,0.054433,F
8599,0.225658,0.048583,0.151355,-0.680005,0.26746,-0.083942,0.387266,0.599588,0.457137,-0.22415,A
8600,0.294034,-0.004431,0.080024,0.291598,0.260594,-0.930281,0.303989,-0.73562,-1.0474,-0.65822,A
8601,0.365645,-0.072841,0.478476,0.772645,-1.153476,0.152859,-0.271742,-0.329116,-0.169683,0.230568,F
8602,0.920876,-0.296887,0.13902,1.066717,0.890794,-0.575782,-1.493755,0.361843,1.052274,0.018056,I
8603,-0.106049,-0.629877,0.310425,0.70257,0.236936,0.16846,0.457655,0.000382,0.673498,-0.059302,E
8604,0.012661,0.146449,0.371049,1.787339,0.257978,0.778716,0.423438,0.70318,0.033086,0.370832,A
8605,0.041594,-0.142638,0.018257,0.354963,0.25485,-0.542597,0.488076,0.681429,0.219897,-0.331735,A
8606,0.123123,-0.127023,0.508969,0.098903,-1.336106,-1.494603,0.404753,1.207161,0.650819,-0.705839,A
8607,-0.142715,-0.204094,0.345125,0.167199,0.240585,1.837467,-0.116745,-1.044456,-0.485628,2.086785,F
8608,-0.571304,-0.27507,-3.210528,0.381685,0.24718,0.991787,0.14791,0.296645,0.734139,1.334755,E
8609,0.080371,0.127899,0.388418,0.768668,0.230502,-0.371043,0.373775,1.473514,0.271542,-0.247225,E
8610,-0.221344,0.017794,0.441217,-1.140042,0.263749,0.872133,0.763887,-0.899211,-0.974875,0.571382,E
8611,0.082297,0.284283,0.08556,0.437077,0.261718,-0.351114,-0.040611,0.742473,-0.092986,-0.152515,F
8612,-0.441091,-0.391939,0.395748,-0.614824,0.234483,1.807597,0.425207,-2.016282,-0.637401,1.916732,E
8613,0.267404,0.272654,0.153934,0.148624,0.253652,-0.813298,0.780687,0.889533,0.027379,-1.20583,A
8614,0.138937,-0.192986,-0.075338,0.865071,-1.077758,2.107674,0.151403,0.13241,-0.499198,1.105789,A
8615,0.453914,0.144113,0.168255,-0.884146,0.236585,-0.250281,0.409027,0.701306,-0.171136,-0.039372,A
8616,0.366862,0.362646,0.408133,-0.543363,0.255646,-1.113777,0.275257,-0.123549,-0.952087,-0.969929,H
8617,-3.498799,0.286018,-3.193564,1.086325,-4.922215,0.906505,0.434329,0.979341,0.022404,1.332568,X
8618,0.303714,0.149573,0.131548,1.549262,0.102426,-0.403146,0.217573,0.740468,0.030846,-0.229513,A
8619,-0.010647,-0.245733,0.400988,0.946695,0.180301,-0.587331,-0.057788,1.455854,0.249623,-0.528888,D
8620,0.216167,0.46899,0.046794,-0.094252,0.261718,-0.35272,0.389902,0.676475,0.420364,-0.045851,A
8621,0.002456,-0.137131,0.101188,1.899244,0.242743,1.748978,0.264073,0.739627,1.325963,1.419805,G
8622,0.165057,-0.606313,0.141271,-1.109138,0.179594,-1.137728,0.273576,-1.210281,-1.073102,-0.745775,F
8623,0.691704,-0.151331,0.147822,-0.619971,0.949074,-0.773437,-1.105599,-0.155128,1.412603,0.566837,I
8624,0.024064,-0.207359,0.064023,-0.543743,0.261718,-1.134786,0.261181,-0.315539,0.088571,-0.859473,A
8625,0.471543,0.241548,-0.067399,0.588328,0.267732,-0.021288,0.208809,0.311589,0.047642,-0.112732,E
8626,0.025651,-0.687526,0.336691,-0.408814,0.14868,1.7875,0.36456,-0.929191,-0.059453,1.129207,A
8627,0.309757,0.1229,0.220202,1.406489,0.069021,0.576397,-0.264026,0.890624,0.206355,0.986744,A
8628,-0.31556,-0.104975,0.445603,0.758579,0.24977,1.476271,0.377551,0.226011,0.68421,0.668285,E
8629,-0.033166,0.319142,-0.075311,-0.038895,0.2574,1.352471,0.231614,-0.982146,-0.433479,1.339011,F
8630,0.015312,-0.28038,0.234795,0.837372,0.266822,-0.431027,0.396818,0.453747,-0.110253,-0.156045,A
8631,0.085849,0.405337,0.093737,0.166459,0.264846,-0.010085,0.213853,-0.048967,-0.319329,-0.341375,F
8632,0.02326,0.50947,0.241017,-0.165326,0.159381,-0.849155,0.112237,0.471969,0.372805,-0.858651,E
8633,-0.239678,0.262089,0.061369,0.219861,0.165256,-0.725728,0.576445,-1.671977,-1.646796,-0.922834,A
8634,-0.259775,-0.417604,0.509776,-1.131671,0.267068,0.106079,-0.423233,-0.046065,0.098901,0.348379,E
8635,0.117686,0.386337,-3.210528,0.653873,0.362116,0.263882,0.46126,1.396662,-0.050236,0.212498,A
8636,0.001699,-0.037091,0.341695,-0.225871,0.174615,0.546332,0.307188,0.397927,0.424902,0.070634,H
8637,0.154502,0.378653,0.055945,0.29156,0.17375,0.450749,-0.098037,0.069391,-0.10659,-0.000242,F
8638,0.228861,0.299094,0.028605,-0.094537,0.261718,-0.213577,-0.090109,0.118929,-0.203538,-0.353034,A
8639,0.046823,0.634668,0.035483,0.90352,0.23739,-0.156901,0.273891,1.246838,0.108186,0.053731,E
8640,0.344856,0.090325,-0.0431,-1.739608,-1.351942,-0.181656,0.298371,1.75001,0.385758,0.236824,A
8641,0.154726,0.319867,0.164272,-0.390402,0.261718,0.263361,-0.049841,1.118011,0.056302,-0.01535,A
8642,-3.498799,0.322323,-3.210528,1.097668,-4.922215,0.083111,0.389604,1.037162,0.015195,1.341198,X
8643,0.705538,-0.349647,0.166692,-0.914055,0.976743,-0.8532,-1.407135,0.58477,1.652369,0.210507,I
8644,0.11837,-0.19892,0.183625,0.953732,0.174907,0.286668,0.402679,0.301164,0.107302,0.155526,A
8645,0.116848,-0.136452,0.20915,0.781683,0.267392,-0.154323,0.339894,0.489765,-0.272598,0.114695,A
8646,0.056367,0.535206,0.105441,0.462087,0.257653,-1.077723,0.199776,0.932116,0.800547,-0.651874,A
8647,-0.006655,0.004023,0.301959,-0.074118,0.261718,-0.746252,0.130565,-0.130392,-0.150769,-0.625792,G
8648,-0.187675,0.042686,0.187052,0.598905,0.246291,-0.228422,0.300624,0.747627,0.113077,-0.473432,F
8649,0.017974,-0.181557,0.116593,0.285045,0.261107,0.346512,-2.52379,0.285651,0.198248,-1.77392,A
8650,0.151193,0.138397,0.200097,0.421444,0.261718,-0.172695,-0.066839,0.236699,0.061542,0.085268,A
