Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
White,9.2,0.43,0.39,8.12,0.037,77.0,136.0,0.993409,2.95,0.33,12.5,6
Red,7.9,0.47,0.03,1.93,0.058,16.0,61.0,0.995549,3.34,0.61,9.6,5
Red,7.2,0.62,0.24,2.73,0.078,23.0,63.0,0.996915,3.36,0.64,9.5,6
White,7.3,0.29,0.3,10.76,0.05,49.0,128.0,0.992939,3.59,0.47,9.7,6
White,6.5,0.29,0.28,6.05,0.043,40.0,115.0,0.991948,3.03,0.44,10.3,7
White,8.3,0.25,0.74,1.39,0.074,29.0,86.0,0.989718,3.3,0.47,10.1,8
White,7.4,0.24,0.34,2.57,0.036,20.0,114.0,0.995506,3.31,0.52,11.3,7
White,6.8,0.28,0.43,1.45,0.029,57.0,199.0,1.000976,2.96,0.38,9.0,5
White,6.3,0.25,0.28,6.67,0.049,21.0,106.0,0.993896,3.19,0.33,10.0,6
White,6.3,0.25,0.28,15.13,0.051,27.0,159.0,0.997934,3.25,0.32,9.5,5
White,7.4,0.16,0.28,4.53,0.057,45.0,155.0,0.99752,2.96,0.42,8.7,7
Red,7.5,0.5,0.46,4.22,0.051,15.0,60.0,0.994008,3.39,0.67,10.9,6
Red,8.2,0.28,0.26,1.59,0.084,19.0,54.0,0.996228,3.38,0.54,10.3,6
White,6.7,0.2,0.4,7.99,0.255,20.0,148.0,0.996588,3.08,0.37,9.5,6
White,6.4,0.28,0.29,1.3,0.039,35.0,111.0,0.99179,3.24,0.43,10.7,6
Red,9.3,0.36,0.03,2.31,0.073,15.0,24.0,0.99819,3.15,0.53,9.8,6
White,5.8,0.29,0.49,2.32,0.069,42.0,94.0,0.994717,3.03,0.45,9.1,7
White,7.2,0.18,0.4,1.25,0.039,30.0,98.0,0.994905,3.25,0.43,12.2,8
White,5.3,0.27,0.49,9.77,0.044,26.0,134.0,0.995215,3.16,0.45,12.2,7
Red,7.3,0.25,0.26,7.36,0.047,12.0,91.0,0.993186,2.98,0.56,11.0,6
Red,5.7,0.42,0.24,3.05,0.045,9.0,104.0,0.996358,3.27,0.55,9.5,6
White,7.6,0.34,0.54,7.58,0.041,41.0,149.0,0.99177,3.1,0.53,9.8,5
White,6.6,0.31,0.45,11.79,0.055,56.0,205.0,0.99835,3.34,0.56,10.5,5
White,8.5,0.18,0.15,1.13,0.046,22.0,90.0,0.990923,3.21,0.5,11.4,6
White,7.5,0.26,0.32,2.03,0.037,41.0,182.0,0.998264,3.03,0.55,10.7,5
Red,6.8,0.52,0.22,1.79,0.463,12.0,28.0,0.995968,3.25,0.67,9.6,5
Red,6.5,0.21,0.38,1.15,0.045,24.0,67.0,0.991354,3.16,0.49,9.5,5
White,6.4,0.22,0.49,8.12,0.051,42.0,146.0,0.995852,3.24,0.57,10.3,5
White,7.1,0.29,0.27,9.11,0.046,54.0,181.0,0.99417,3.25,0.44,10.4,6
White,7.4,0.25,0.37,7.45,0.026,19.0,164.0,0.991797,2.99,0.33,11.5,6
White,6.2,0.23,0.32,12.55,0.043,61.0,213.0,0.998291,3.17,0.58,10.4,5
White,5.9,0.28,0.25,1.37,0.046,50.0,223.0,0.994595,3.26,0.45,9.2,5
Red,6.9,0.65,-0.0,2.24,0.041,14.0,14.0,0.995267,3.29,0.67,12.8,7
White,6.8,0.19,0.24,2.79,0.124,25.0,191.0,0.996012,3.09,0.35,12.1,6
White,5.5,0.28,0.24,1.28,0.029,27.0,122.0,0.99171,3.29,0.53,10.7,5
White,7.4,0.3,0.49,13.01,0.056,35.0,157.0,0.998549,3.25,0.35,9.0,6
White,8.3,0.43,0.34,10.9,0.026,19.0,178.0,0.996702,3.07,0.53,9.2,5
White,7.1,0.45,0.28,10.58,0.05,45.0,99.0,0.997806,3.03,0.6,9.3,5
White,6.5,0.15,0.18,2.01,0.044,25.0,117.0,0.989882,3.21,0.54,10.7,6
White,6.3,0.15,0.49,8.94,0.05,36.0,148.0,0.996732,3.19,0.46,10.2,6
White,7.2,0.36,0.32,7.64,0.04,35.0,147.0,0.997852,3.04,0.53,8.7,5
White,6.7,0.17,0.39,8.21,0.039,43.0,176.0,0.995753,3.29,0.59,9.2,6
White,5.4,0.21,0.4,1.87,0.035,32.0,78.0,0.989398,3.31,0.33,11.4,5
Red,6.6,0.72,0.19,2.14,0.062,15.0,38.0,0.995414,3.54,0.74,10.8,6
Red,7.8,0.55,0.2,1.6,0.178,14.0,35.0,0.996983,3.48,0.74,9.5,6
White,6.9,0.23,0.37,7.01,0.046,33.0,111.0,0.995967,3.21,0.54,10.8,7
White,7.4,0.47,0.34,1.2,0.042,42.0,138.0,0.994386,3.12,0.52,10.5,6
White,6.4,0.29,0.19,5.07,0.03,36.0,155.0,0.992672,3.1,0.54,10.4,6
White,6.6,0.23,0.35,5.6,0.044,56.0,148.0,0.991003,3.23,0.45,9.2,6
White,7.6,0.22,0.36,10.77,0.034,47.0,90.0,0.996429,3.26,0.49,12.1,6
Red,6.8,0.65,0.04,5.08,0.054,19.0,32.0,0.994921,3.33,0.57,10.4,6
White,10.6,0.34,0.33,1.78,0.062,52.0,110.0,0.996498,3.08,0.69,9.1,6
White,7.2,0.2,0.37,1.39,0.049,42.0,196.0,0.998273,3.22,0.42,10.0,5
White,7.3,0.16,0.31,13.71,0.051,45.0,156.0,0.998034,2.91,0.36,8.7,8
White,5.6,0.22,0.49,1.07,0.047,75.0,74.0,0.992582,3.19,0.37,10.3,5
White,6.2,0.42,0.33,1.99,0.037,52.0,110.0,0.989977,3.29,0.53,12.7,6
White,6.7,0.47,0.37,1.11,0.037,21.0,65.0,0.99233,3.15,0.54,11.2,6
White,6.7,0.18,0.3,2.15,0.047,31.0,139.0,0.995585,3.19,0.55,10.2,5
Red,8.0,0.73,0.39,2.47,0.079,17.0,18.0,0.995249,3.54,0.75,9.2,6
White,6.7,0.4,0.43,2.3,0.022,30.0,73.0,0.996472,3.27,0.53,10.3,7
White,7.0,0.2,0.4,1.64,0.027,38.0,77.0,0.996304,3.03,0.64,10.5,5
Red,5.3,0.25,0.39,2.07,0.065,10.0,40.0,0.997516,3.24,0.7,9.3,6
White,6.6,0.26,0.49,0.96,0.046,6.0,23.0,0.99123,3.05,0.62,9.9,6
Red,8.6,0.75,0.0,1.68,0.093,14.0,11.0,0.995071,3.47,0.55,10.9,6
White,7.4,0.47,0.42,13.77,0.05,45.0,138.0,0.995839,3.22,0.5,9.6,7
White,6.6,0.21,0.38,1.1,0.053,27.0,72.0,0.990674,3.02,0.54,11.4,7
Red,7.3,0.19,0.48,16.96,0.042,43.0,108.0,0.999133,3.01,0.59,9.1,5
White,9.0,0.24,0.25,1.65,0.036,31.0,104.0,0.992065,2.94,0.81,11.9,6
White,6.7,0.29,0.49,1.26,0.054,24.0,115.0,0.995012,3.16,0.51,12.6,6
Red,6.4,0.68,0.26,5.5,0.043,28.0,71.0,0.995885,3.3,0.76,10.1,6
White,6.4,0.28,0.34,0.88,0.039,21.0,101.0,0.98983,3.11,0.6,9.9,6
Red,7.2,0.55,0.71,1.94,0.065,14.0,27.0,0.993835,3.37,0.62,12.9,6
Red,6.1,0.39,0.52,1.77,0.077,3.0,28.0,0.994274,3.51,0.44,12.2,6
White,5.3,0.46,0.31,13.02,0.068,21.0,96.0,0.994916,3.32,0.62,9.5,5
White,7.5,0.17,0.41,15.24,0.038,32.0,200.0,0.99676,3.32,0.47,10.1,6
White,7.3,0.14,0.41,2.25,0.046,61.0,207.0,0.996632,3.08,0.53,9.5,6
White,6.2,0.35,0.32,10.52,0.056,35.0,147.0,0.998987,3.04,0.38,9.6,5
Red,7.3,0.98,0.03,1.99,0.078,16.0,11.0,0.995735,3.39,0.63,9.7,5
White,6.8,0.42,0.45,11.31,0.047,50.0,245.0,1.000383,3.22,0.49,9.5,6
White,5.2,0.24,0.25,2.05,0.027,16.0,62.0,0.996809,3.32,0.95,10.1,6
White,5.9,0.3,0.3,5.32,0.064,41.0,181.0,0.992554,3.16,0.45,9.5,7
White,5.8,0.32,0.28,12.37,0.064,24.0,236.0,0.994805,3.46,0.45,9.1,7
White,8.0,0.24,0.23,2.86,0.039,28.0,91.0,0.991514,3.21,0.38,11.4,6
White,6.4,0.43,0.26,8.17,0.051,53.0,165.0,0.995052,3.14,0.5,9.4,5
White,7.4,0.43,0.24,8.96,0.031,41.0,157.0,0.996775,3.25,0.49,9.1,6
White,7.1,0.55,0.36,1.08,0.058,22.0,83.0,0.990236,3.69,0.35,11.5,8
White,7.6,0.18,0.05,1.21,0.058,24.0,107.0,0.996831,3.21,0.36,10.4,5
White,7.7,0.27,0.63,1.81,0.047,23.0,153.0,0.995986,3.14,0.39,8.9,6
Red,7.3,0.65,0.12,2.04,0.096,14.0,35.0,0.996096,3.39,0.63,9.7,6
Red,6.7,0.16,0.21,2.09,0.076,10.0,29.0,0.998466,3.09,0.59,11.3,5
White,6.1,0.28,0.31,5.09,0.036,19.0,104.0,0.989692,3.32,0.41,12.8,5
Red,8.3,0.58,0.07,1.76,0.092,5.0,42.0,0.994996,3.31,0.65,9.2,5
White,6.8,0.27,0.36,2.19,0.029,17.0,61.0,0.992523,3.08,0.72,10.9,5
White,6.8,0.45,0.24,12.34,0.036,35.0,198.0,0.997861,2.93,0.55,9.8,5
White,5.0,0.27,0.22,1.87,0.05,10.0,106.0,0.989237,3.14,0.39,12.4,7
Red,7.1,0.69,0.09,3.5,0.048,13.0,34.0,0.990373,3.16,0.57,9.2,7
White,8.7,0.13,0.47,3.57,0.03,5.0,48.0,0.992543,2.91,0.53,11.4,6
White,5.6,0.21,0.29,1.31,0.047,72.0,108.0,0.995107,3.05,0.56,11.4,6
Red,5.6,0.5,0.06,1.79,0.081,6.0,35.0,0.995172,3.56,0.52,9.5,6
White,6.8,0.3,0.49,6.73,0.064,78.0,315.0,0.995144,3.02,0.64,10.6,6
White,6.9,0.26,0.47,2.16,0.067,40.0,9.0,0.992849,3.14,0.49,9.2,5
White,8.0,0.24,0.3,11.68,0.053,62.0,189.0,0.99444,3.16,0.56,9.1,5
White,5.8,0.38,0.45,1.2,0.041,14.0,172.0,0.992082,3.2,0.64,10.1,5
White,6.6,0.24,0.34,2.07,0.04,18.0,102.0,0.997391,3.03,0.55,11.2,5
White,6.7,0.3,0.25,10.16,0.036,33.0,165.0,0.994214,3.29,0.44,12.7,6
White,5.8,0.26,0.32,4.1,0.032,30.0,214.0,0.990085,3.16,0.34,12.2,6
White,9.8,0.36,0.49,16.73,0.043,61.0,197.0,0.993902,3.19,0.47,9.5,6
White,5.3,0.35,0.42,3.63,0.044,13.0,13.0,0.993297,3.27,0.52,11.3,5
White,6.3,0.19,0.29,3.3,0.04,37.0,139.0,0.996208,3.22,0.46,12.7,6
White,7.4,0.26,0.55,14.53,0.053,35.0,192.0,0.998772,3.12,0.47,9.2,6
White,5.7,0.26,0.37,5.29,0.037,5.0,116.0,0.990358,3.25,0.38,11.8,6
White,6.8,0.27,0.21,1.99,0.04,19.0,91.0,0.992783,3.08,0.58,10.9,6
White,6.4,0.26,0.42,11.41,0.032,52.0,180.0,0.997006,3.19,0.55,10.8,5
White,6.3,0.29,0.45,3.73,0.049,48.0,116.0,0.994267,3.27,0.36,8.7,6
White,6.8,0.43,0.29,11.3,0.035,49.0,140.0,0.995406,3.0,0.56,9.5,7
White,7.1,0.26,0.32,6.93,0.043,47.0,147.0,0.993693,3.25,0.39,11.1,7
White,6.9,0.25,0.34,11.95,0.047,49.0,118.0,0.995407,3.22,0.53,10.4,6
White,6.8,0.3,0.27,6.87,0.051,16.0,109.0,0.99081,3.29,0.63,11.3,7
White,6.3,0.37,0.34,1.48,0.041,40.0,228.0,0.993648,3.05,0.61,11.4,6
White,8.3,0.26,0.35,9.11,0.029,37.0,97.0,0.994252,3.12,0.38,11.5,7
White,6.6,0.32,0.26,2.71,0.081,42.0,133.0,0.993207,3.1,0.44,12.2,6
White,6.1,0.23,0.27,7.81,0.05,39.0,118.0,0.998318,3.14,0.48,9.0,5
White,8.6,0.2,0.3,1.21,0.044,14.0,107.0,0.992092,2.94,0.36,11.3,7
Red,6.6,0.16,0.07,2.26,0.058,4.0,34.0,0.99604,3.38,0.51,9.4,6
White,6.8,0.25,0.4,1.05,0.167,20.0,90.0,0.993194,3.08,0.56,9.7,5
White,6.6,0.23,0.0,7.89,0.079,27.0,28.0,0.995548,3.48,0.63,10.3,7
White,6.6,0.33,0.42,12.16,0.044,22.0,132.0,0.996043,3.12,0.51,9.2,6
White,7.2,0.36,0.23,1.4,0.031,44.0,122.0,0.993999,3.0,0.62,10.4,6
White,5.7,0.34,0.48,1.68,0.058,20.0,88.0,0.994799,3.12,0.38,11.4,5
White,7.1,0.28,0.28,1.18,0.037,41.0,124.0,0.990024,3.02,0.44,12.0,6
Red,6.1,0.76,0.0,1.85,0.08,11.0,10.0,0.994846,3.55,0.39,11.4,6
White,6.7,0.34,0.21,9.0,0.048,37.0,189.0,0.995429,3.43,0.55,9.6,6
White,6.3,0.37,0.37,1.31,0.147,30.0,63.0,0.990581,3.09,0.38,11.8,5
White,7.5,0.08,0.28,3.13,0.05,64.0,123.0,0.993134,3.07,0.41,10.6,6
White,6.3,0.48,0.49,1.14,0.053,26.0,182.0,0.995007,3.23,0.42,12.3,5
White,6.6,0.25,0.8,13.67,0.043,48.0,184.0,0.998016,3.14,0.42,9.2,7
White,7.1,0.34,0.34,8.12,0.063,24.0,207.0,0.996546,3.22,0.6,9.7,5
Red,14.3,0.35,0.5,2.1,0.081,3.0,16.0,0.994988,3.36,0.47,11.8,7
White,6.7,0.12,0.23,8.48,0.039,41.0,140.0,0.993598,3.19,0.58,10.4,5
Red,7.1,0.6,0.07,7.03,0.043,22.0,145.0,0.995837,3.36,0.57,9.5,6
White,5.5,0.41,0.4,1.76,0.077,10.0,129.0,0.996216,3.15,0.49,9.5,5
White,6.6,0.31,0.49,7.79,0.039,45.0,204.0,0.998032,3.1,0.38,9.4,5
Red,7.2,0.48,0.31,2.25,0.057,14.0,44.0,0.993082,3.33,0.55,11.8,6
Red,8.8,0.15,0.21,1.58,0.075,30.0,69.0,0.996296,3.19,0.5,9.9,5
Red,5.6,0.61,0.64,2.46,0.04,13.0,47.0,0.997461,3.68,0.66,12.4,5
Red,6.9,0.43,0.12,1.04,0.096,13.0,44.0,0.995474,3.36,0.84,9.4,5
White,7.0,0.13,0.38,1.79,0.037,16.0,91.0,0.989882,2.94,0.55,9.5,6
White,7.6,0.24,0.53,14.63,0.042,40.0,134.0,1.000339,3.12,0.44,9.2,5
White,5.1,0.2,0.39,1.43,0.046,16.0,156.0,0.995307,3.26,0.49,11.7,7
White,6.4,0.27,0.25,8.03,0.047,45.0,206.0,0.996087,3.14,0.49,9.9,6
Red,7.2,0.6,0.3,1.51,0.093,9.0,52.0,0.997794,3.47,0.62,10.5,5
White,7.0,0.38,0.35,5.2,0.051,29.0,129.0,0.996809,3.1,0.61,9.4,7
White,5.2,0.33,0.49,8.0,0.046,59.0,107.0,0.99305,3.18,0.45,9.7,5
White,6.4,0.26,0.17,5.07,0.039,30.0,81.0,0.995689,3.19,0.36,9.9,6
White,6.5,0.33,0.27,5.19,0.037,38.0,126.0,0.992822,3.18,0.39,11.2,6
White,11.9,0.35,0.33,2.06,0.044,7.0,13.0,0.996937,3.29,0.44,12.8,5
White,6.6,0.36,0.29,1.56,0.054,39.0,9.0,0.991326,3.0,0.59,11.6,6
White,7.2,0.33,0.26,14.43,0.034,38.0,90.0,0.995478,3.13,0.53,9.4,5
White,5.8,0.24,0.49,1.17,0.045,16.0,64.0,0.992973,3.32,0.68,10.3,4
White,7.1,0.31,0.24,2.43,0.025,10.0,131.0,0.995088,3.46,0.57,11.4,7
Red,6.8,0.77,0.3,2.6,0.077,22.0,63.0,0.998858,3.53,0.5,10.4,6
White,6.8,0.32,0.16,2.9,0.057,25.0,111.0,0.994318,3.23,0.45,10.1,6
White,7.0,0.33,0.28,1.71,0.034,29.0,114.0,0.990028,3.16,0.65,12.6,6
Red,8.7,0.58,0.16,1.16,0.099,13.0,61.0,0.99622,3.53,0.59,10.2,6
White,6.5,0.15,0.2,6.66,0.037,64.0,106.0,0.991973,3.16,0.5,10.1,6
White,6.5,0.16,0.36,5.11,0.048,10.0,90.0,0.991354,3.36,0.38,12.2,6
White,7.4,0.18,0.3,1.33,0.044,29.0,140.0,0.99519,3.53,0.5,10.3,7
White,7.3,0.3,0.28,1.68,0.041,23.0,149.0,0.997283,3.02,0.44,10.1,6
White,6.8,0.34,0.48,10.03,0.086,22.0,206.0,0.9963,3.04,0.44,9.2,6
White,7.1,0.35,0.4,2.47,0.054,27.0,109.0,0.992188,3.06,0.46,9.4,5
White,5.9,0.35,0.24,14.59,0.067,28.0,173.0,0.992716,3.16,0.39,8.6,5
White,6.8,0.22,0.31,4.03,0.04,43.0,87.0,0.995399,3.1,0.72,9.4,5
White,7.1,0.25,0.24,7.12,0.069,27.0,91.0,0.995406,3.31,0.41,9.3,7
White,7.2,0.14,0.18,8.12,0.047,52.0,134.0,0.995854,3.23,0.45,8.8,6
White,6.4,0.28,0.27,5.09,0.053,24.0,98.0,0.992661,3.23,0.49,11.2,7
White,7.6,0.18,0.42,11.84,0.019,40.0,95.0,1.000118,3.31,0.46,8.7,5
White,7.7,0.4,0.38,4.61,0.058,19.0,150.0,0.994511,3.16,0.49,13.4,6
Red,7.6,0.56,0.49,2.07,0.067,15.0,54.0,0.993214,3.24,0.43,11.0,7
White,8.0,0.43,0.42,18.11,0.031,35.0,159.0,0.996945,3.04,0.53,9.5,5
White,7.3,0.24,0.36,14.24,0.046,45.0,188.0,0.997834,2.96,0.47,9.8,6
White,6.9,0.3,0.3,6.52,0.038,36.0,142.0,0.997481,3.29,0.57,12.0,6
White,6.3,0.4,0.23,15.45,0.057,30.0,122.0,0.998317,3.24,0.53,9.6,6
White,7.1,0.3,0.22,1.44,0.047,40.0,107.0,0.99389,3.53,0.64,10.5,6
White,6.0,0.24,0.32,1.68,0.042,24.0,89.0,0.988958,3.36,0.39,12.7,8
White,7.3,0.24,0.19,7.84,0.04,41.0,174.0,0.994894,3.22,0.35,10.0,6
White,6.6,0.23,0.37,3.9,0.047,38.0,127.0,0.992532,3.28,0.48,9.4,7
White,5.9,0.25,0.27,2.71,0.026,32.0,136.0,0.990034,3.29,0.56,12.6,7
White,7.8,0.28,0.3,3.93,0.083,55.0,132.0,0.996572,3.16,0.47,9.8,5
Red,8.9,0.16,0.04,2.48,0.087,9.0,38.0,0.996151,3.12,0.64,10.2,5
White,6.4,0.3,0.28,6.58,0.031,27.0,198.0,0.99786,3.14,0.57,8.8,5
White,6.8,0.18,0.28,4.88,0.036,33.0,166.0,0.993513,3.3,0.44,10.4,6
White,7.0,0.3,0.19,7.86,0.05,65.0,178.0,0.995778,3.21,0.48,9.4,5
Red,7.2,0.96,0.1,1.21,0.079,15.0,42.0,0.998535,3.53,0.36,11.8,8
White,6.8,0.25,0.3,3.84,0.085,29.0,83.0,0.998288,3.02,0.64,12.9,5
White,11.7,0.33,0.33,1.52,0.066,7.0,46.0,0.999473,3.16,0.87,10.1,7
Red,7.9,0.17,0.3,6.25,0.037,28.0,145.0,0.995783,3.23,0.52,9.8,5
White,7.7,0.2,0.49,2.15,0.035,42.0,177.0,0.994606,3.12,0.7,10.5,6
White,6.6,0.28,0.39,6.97,0.057,65.0,157.0,0.995422,3.15,0.5,9.3,6
White,7.6,0.25,0.39,19.74,0.043,22.0,138.0,0.997262,3.05,0.52,11.0,5
Red,6.5,0.28,0.34,14.32,0.069,28.0,147.0,0.996545,3.13,0.53,9.5,5
White,6.5,0.19,0.37,2.86,0.172,63.0,174.0,0.995347,3.11,0.47,12.4,5
White,8.1,0.21,0.37,7.67,0.05,35.0,140.0,0.997165,3.1,0.5,10.0,7
White,6.3,0.25,0.25,4.51,0.038,37.0,115.0,0.994877,3.2,0.54,9.0,6
White,7.0,0.18,0.21,2.17,0.031,16.0,151.0,0.995838,3.22,0.63,11.3,6
White,7.1,0.3,0.21,7.76,0.031,17.0,111.0,0.993788,3.04,0.39,8.8,6
White,7.4,0.16,0.27,5.98,0.056,19.0,98.0,0.993994,2.99,0.56,9.4,7
Red,10.3,0.27,0.33,2.68,0.043,21.0,10.0,0.994665,3.17,0.57,11.5,5
Red,7.7,0.6,0.03,2.46,0.078,7.0,44.0,0.99503,3.38,0.58,11.0,6
Red,7.1,0.59,0.68,2.07,0.077,14.0,86.0,0.993802,3.51,0.56,11.4,5
White,6.7,0.22,0.17,1.27,0.044,55.0,95.0,0.989412,3.28,0.36,11.6,6
Red,8.2,0.41,0.1,2.43,0.079,10.0,35.0,0.99457,3.19,0.66,9.4,5
White,5.3,0.27,0.74,2.01,0.037,8.0,80.0,0.989401,2.97,0.49,11.2,8
White,7.4,0.22,0.39,1.13,0.04,17.0,194.0,0.989641,2.96,0.35,11.0,6
White,6.4,0.36,0.44,6.6,0.057,35.0,183.0,0.998265,3.11,0.38,10.5,5
White,6.7,0.22,0.35,5.19,0.026,33.0,97.0,0.991936,2.99,0.46,11.1,5
White,6.2,0.89,0.21,2.2,0.037,40.0,175.0,0.994989,3.16,0.52,9.4,5
White,4.9,0.2,0.49,7.32,0.047,65.0,200.0,0.99555,3.11,0.5,9.4,6
White,7.6,0.25,0.27,12.48,0.051,29.0,201.0,0.998144,3.14,0.39,8.7,7
White,6.9,0.19,0.38,3.35,0.035,21.0,174.0,0.991815,3.14,0.44,9.3,8
White,7.3,0.36,0.27,3.83,0.03,23.0,117.0,0.993833,3.08,0.35,8.9,7
White,7.2,0.31,0.47,8.21,0.043,56.0,196.0,0.994124,3.26,0.42,9.5,6
Red,9.1,0.24,0.68,2.37,0.082,5.0,36.0,0.997282,3.19,0.74,9.8,7
White,6.7,0.15,0.33,1.19,0.049,42.0,140.0,0.991693,3.28,0.47,10.0,6
White,7.4,0.22,0.29,2.51,0.046,24.0,101.0,0.99364,3.4,0.38,11.5,7
White,7.4,0.28,0.41,19.4,0.046,23.0,105.0,0.99002,3.12,0.43,9.4,6
White,7.1,0.31,0.78,1.47,0.048,17.0,114.0,0.99306,3.35,0.62,8.8,6
White,5.6,0.23,0.29,0.99,0.054,57.0,171.0,0.994099,3.12,0.9,10.5,6
White,7.2,0.28,0.28,13.5,0.036,66.0,97.0,0.997239,3.28,0.41,8.9,6
White,10.4,0.47,0.49,1.87,0.064,15.0,40.0,0.996537,3.07,0.56,9.4,6
White,7.1,0.27,0.4,8.4,0.052,54.0,157.0,0.995812,3.22,0.52,9.7,6
White,7.9,0.31,0.39,3.18,0.081,10.0,100.0,0.995633,3.08,0.43,10.6,7
White,9.4,0.52,0.26,1.72,0.079,30.0,73.0,0.994569,3.1,0.51,9.4,5
White,7.7,0.24,0.26,4.51,0.049,34.0,177.0,0.992162,3.49,0.51,9.1,5
White,6.6,0.14,0.36,1.98,0.036,27.0,90.0,0.990325,3.38,0.91,12.2,7
Red,10.4,0.56,0.31,2.29,0.105,25.0,58.0,0.997445,3.18,0.63,9.7,5
White,6.6,0.32,0.35,6.63,0.05,37.0,167.0,0.989328,3.2,0.39,11.0,6
White,6.4,0.23,0.67,1.76,0.035,58.0,154.0,0.992915,3.11,0.65,11.1,7
White,5.6,0.31,0.38,1.33,0.026,17.0,82.0,0.989187,3.02,0.36,9.2,6
White,6.2,0.35,0.24,4.3,0.053,35.0,147.0,0.992142,3.08,0.5,9.8,6
White,6.4,0.26,0.24,5.26,0.035,36.0,104.0,0.989159,3.14,0.31,12.6,7
White,6.2,0.26,0.49,2.88,0.054,49.0,189.0,0.998749,3.18,0.47,9.2,5
White,7.7,0.22,0.12,10.67,0.058,33.0,164.0,0.998097,2.89,0.5,9.0,8
Red,7.2,0.25,0.24,0.99,0.053,20.0,100.0,0.990043,3.17,0.61,12.6,5
Red,7.5,0.38,0.34,1.68,0.066,5.0,12.0,0.99607,3.33,0.81,11.4,5
White,7.6,0.21,0.3,8.07,0.054,35.0,125.0,0.999751,3.13,0.47,9.9,6
White,7.6,0.31,0.26,9.99,0.048,40.0,139.0,0.993623,3.13,0.4,9.1,5
White,7.8,0.22,0.49,1.1,0.037,16.0,120.0,0.993137,3.03,0.32,12.0,6
White,5.6,0.16,0.37,3.25,0.034,45.0,94.0,0.991426,3.38,0.46,10.6,7
White,8.1,0.23,0.37,1.22,0.05,59.0,197.0,0.996912,2.98,0.62,9.4,7
White,7.3,0.18,0.4,1.5,0.037,49.0,163.0,0.991768,3.34,0.4,11.0,6
White,7.0,0.34,0.26,14.4,0.054,50.0,160.0,0.999842,3.1,0.53,9.4,6
White,6.3,0.27,0.34,14.41,0.031,38.0,147.0,0.994891,3.06,0.43,9.1,6
White,7.0,0.24,0.37,18.08,0.047,25.0,132.0,0.990261,2.99,0.48,9.7,5
White,6.9,0.2,0.37,8.49,0.029,24.0,170.0,0.997646,3.29,0.47,9.0,6
Red,8.0,0.56,0.27,1.92,0.07,16.0,57.0,0.995259,3.46,0.57,11.4,6
White,7.1,0.2,0.29,1.31,0.046,28.0,83.0,0.993647,3.04,0.46,11.9,6
Red,6.2,0.5,0.0,2.0,0.082,16.0,39.0,0.995793,3.57,0.55,10.9,6
White,7.2,0.26,0.32,12.18,0.034,21.0,217.0,0.993913,3.01,0.44,12.6,7
White,7.4,0.3,0.26,8.98,0.053,25.0,80.0,0.99767,3.23,0.61,11.2,6
White,6.6,0.31,0.3,6.15,0.061,55.0,115.0,0.990779,3.19,0.44,10.1,5
White,6.4,0.2,0.22,2.29,0.051,49.0,154.0,0.997862,3.23,0.51,9.3,6
White,6.2,0.3,0.28,4.62,0.041,25.0,138.0,0.990625,3.19,0.44,11.2,7
White,6.7,0.18,0.25,10.63,0.023,27.0,231.0,0.998092,3.0,0.49,11.0,7
White,7.1,0.31,0.28,11.53,0.033,38.0,206.0,1.000092,3.19,0.57,12.7,4
Red,7.6,0.3,0.35,1.93,0.083,13.0,71.0,0.997814,3.43,0.5,9.5,5
White,7.5,0.38,0.3,4.1,0.019,30.0,134.0,0.990487,3.35,0.39,12.8,6
Red,6.6,0.55,0.23,2.26,0.081,4.0,92.0,0.997355,3.09,0.59,9.7,5
Red,6.9,0.62,0.0,3.86,0.067,18.0,15.0,0.996868,3.43,0.63,9.4,5
White,7.9,0.33,0.4,5.42,0.032,59.0,83.0,0.995903,2.96,0.53,11.5,6
Red,10.1,0.44,0.12,1.51,0.082,25.0,61.0,0.999457,3.24,0.5,9.2,6
White,6.8,0.19,0.28,1.77,0.023,20.0,112.0,0.992953,3.09,0.36,11.8,5
White,6.4,0.22,0.31,10.86,0.044,32.0,128.0,0.99326,2.98,0.3,11.2,7
White,7.4,0.24,0.28,1.15,0.027,27.0,112.0,0.989824,3.25,0.36,12.3,6
White,7.5,0.32,0.25,7.96,0.036,17.0,94.0,0.991299,3.15,0.45,11.8,6
White,6.9,0.25,0.39,12.0,0.044,45.0,118.0,0.992054,3.25,0.3,10.2,6
White,7.0,0.27,0.18,6.59,0.042,21.0,121.0,0.989715,3.23,0.46,9.9,5
White,7.0,0.35,0.4,6.34,0.036,68.0,193.0,0.99624,3.05,0.5,11.7,5
White,6.0,0.38,0.25,2.98,0.034,10.0,99.0,0.990692,3.06,0.37,12.2,8
White,7.2,0.23,0.32,11.73,0.046,35.0,200.0,0.996993,3.29,0.5,9.2,5
White,6.9,0.23,0.31,1.45,0.047,14.0,139.0,0.99274,3.13,0.96,9.6,7
Red,7.8,0.67,0.56,10.57,0.079,26.0,65.0,0.996816,3.41,0.74,10.6,5
White,7.5,0.23,0.28,13.05,0.068,15.0,197.0,0.996877,3.15,0.45,9.6,5
White,5.7,0.23,0.24,6.52,0.109,24.0,205.0,0.993928,3.03,0.4,8.7,6
