Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
3301,0.059911,0.723445,-0.156623,2.135958,-2.22389,-0.110672,-0.022597,-1.481356,1.065327,0.302411,0.094526,0.508371,0.005315,-0.026337,1978.294126,0.526431,0.290094,-0.018718,-0.031532,20.419146,2.224018,0.078987,0.016056,0.1511,0.095519,-0.023915,101.495719,9.340345,4.324794,0.055657,0.051645,1111.988492,5.691931,0.593139,0.053445,3.053091,53.276235,0.787962,0.088304,-0.602422,-0.169281,0.167364,106.355537,57.851187,1.159421,1.042135,58.284703,0.042319,-0.054193,0.361029,0.450566,0.514512,-1.568576,-1.711258,1551.342409,0.07794,0.277311,0.935956,0.268985,3.52161,9.923114,303.716971,2.383861,67.488231,0.0
3302,0.027094,0.214078,0.438379,1.414665,74.758196,0.013103,0.031685,1.024681,1.044202,0.886145,0.016849,0.35565,0.107014,0.047074,3319.64124,0.066637,1.679476,0.095464,0.084491,21.039976,,0.042098,0.017826,0.209087,0.811828,0.16495,192.860885,7.290487,4.007544,-0.046536,0.006112,737.754487,4.068946,0.580929,-0.008517,1.497334,108.61035,0.526056,0.002656,-0.27376,-0.137886,0.025056,97.115195,114.214856,-0.851271,2.366049,37.310983,-0.0125,-0.019595,2.18902,0.280857,-0.043744,-6.831516,2.739062,2035.570752,0.003179,-0.345859,0.981613,-0.038448,8.724299,2.651163,276.423466,-0.360415,84.170452,0.0
3303,-0.00111,0.380013,0.52641,21.994706,285.406049,,-0.039504,1.413153,2.659988,0.814272,-0.060049,0.110903,0.026476,-0.113751,-4110.407225,0.51222,4.207013,-0.036714,-0.183619,44.598443,1.907373,-0.038089,0.015088,-0.101362,-0.135705,0.386525,-3.931151,5.51153,4.139107,-0.090181,0.016985,-194.240058,9.615675,-0.587019,-0.015431,1.625625,59.79048,0.560278,-0.026105,-1.214482,2.043391,-0.141137,159.792594,79.422877,0.473383,0.503015,191.448902,-0.133163,-0.050814,3.236458,0.125105,0.007497,8.331842,,13245.038993,-0.072308,0.224531,1.042865,0.079165,6.024006,6.609106,157.639893,11.713938,74.457558,0.0
3304,0.010639,-0.038316,0.732234,4.645279,489.350661,,0.203251,13.711942,2.464622,0.879446,0.044415,0.865994,0.11188,0.01472,538.594123,1.041015,7.463586,-0.051521,0.066613,,3.317111,0.06597,0.018925,0.439295,0.777162,0.970702,-312.000531,37.354417,3.610921,0.615297,-0.024208,,29.836259,7.989539,0.036855,1.175319,,0.555861,0.027591,6.511571,1.312444,-0.015046,80.87694,32.681247,2.503056,2.146741,153.192626,0.14808,0.019251,11.801786,0.203686,0.061874,17.597595,13.91027,23360.931179,0.063096,0.244333,0.948107,,-0.725628,9.776777,-121.17752,12.01812,,0.0
3305,0.142865,0.367005,0.386836,-0.057372,215.67614,0.315199,0.353759,6.754253,1.121892,0.845653,0.158658,0.357197,0.250313,0.343093,1790.177105,4.529458,5.364464,-0.122837,0.021766,55.353419,0.154332,0.129875,0.195032,0.423562,0.655248,0.193936,38.706656,-0.034787,2.968343,0.137495,0.074856,1881.678704,15.638584,0.773321,0.233409,1.702661,,0.576869,0.117141,6.365146,0.550022,0.121581,172.75348,53.771892,-0.401549,0.316899,104.751695,0.125638,0.150185,2.462717,0.54403,0.473457,-3.771212,9.873018,11980.148239,0.09421,-0.395953,0.904975,-0.066922,15.346708,8.462989,213.189196,7.18574,60.445554,0.0
3306,0.137878,0.728613,0.532818,0.634067,445.755642,,0.223192,4.989347,1.035902,0.7554,0.267089,1.100834,0.102409,0.318556,1864.096992,1.504109,4.40912,0.257613,-0.010825,,2.250246,0.105951,0.009515,0.482262,0.457349,1.031024,-204.825512,7.609013,3.024218,0.060029,0.008862,266.282785,4.083583,11.100942,0.13446,4.191503,,0.753448,0.065747,0.216596,0.454117,0.041254,124.349356,73.054751,11.724348,-0.578141,46.156969,0.106518,0.036405,3.830817,0.435744,-0.174535,-3.907531,4.819783,44948.778659,0.091669,0.434066,0.933032,,16.794482,2.032929,-170.134094,8.294674,1075.406837,0.0
3307,0.14603,0.293498,0.204321,-0.286264,103.655266,0.258717,0.241067,22.536704,1.52363,0.883219,0.353929,0.777075,0.248797,0.314049,980.732952,0.083969,5.590724,0.279622,0.240534,20.620485,1.588745,0.349308,0.204052,0.731223,0.773246,1.452774,-293.405479,9.714864,3.932302,0.356252,0.165507,271.208241,2.064071,-0.941764,0.318179,2.803451,63.727222,0.643698,0.1879,-0.578542,-0.239669,0.274297,41.227048,92.399895,1.96897,0.753402,11.242552,0.256462,0.115569,2.115013,0.351595,-0.23722,-7.530863,-0.212298,6046.327647,0.1842,0.631274,0.838476,-0.207825,5.713617,8.22496,182.811186,3.86367,83.668925,0.0
3308,0.024103,0.615684,0.242583,1.357261,-106.768273,,0.226863,-0.740621,1.986381,0.570394,0.189761,1.023922,0.003113,0.142489,963.454111,1.140629,1.007758,0.307326,0.216842,24.170902,2.217776,0.140625,0.208607,0.415954,0.492659,-0.080553,-42.203462,9.696295,4.51305,0.482916,0.170471,1772.536108,6.513634,3.982783,0.002934,2.298638,,0.53598,0.109259,-1.258818,-0.138668,,168.189353,79.249461,-0.692429,-0.202691,70.246456,-0.078218,0.013288,2.616461,0.332907,0.130979,-8.19082,5.269766,11539.395487,0.120479,0.798364,0.938388,-0.012412,8.336578,5.744641,182.329506,5.608495,47.884902,0.0
3309,0.647605,0.075797,0.724818,6.747673,-108.872583,,0.773579,8.789941,1.041678,0.647175,0.702532,0.737154,0.454016,0.43807,-144.544713,1.955027,11.152043,0.499197,0.321461,38.624407,0.306576,0.642796,0.446204,2.017891,0.755865,4.021283,396.909056,103.601197,3.23024,-1.677112,0.284409,874.0673,3.44116,9.546316,0.152522,1.309282,,0.849796,0.317485,1.602165,1.989044,0.225808,58.073294,30.15648,7.208625,13.946007,93.954149,0.18,0.270393,6.485098,0.106902,0.105339,87.262389,157.745434,2074.731065,0.406199,0.634866,0.535639,,18.368774,7.206397,258.860748,14.293302,1.170445,0.0
3310,0.032959,0.576334,0.212266,0.398364,470.543303,0.056525,-0.162186,2.197975,0.993869,0.461013,0.01599,0.729469,-0.023196,0.064059,1694.585371,0.337362,2.932449,0.068943,0.008525,9.873953,0.399682,0.00103,0.013118,-0.005602,0.54169,0.769007,44.749231,-0.149492,4.536131,0.527023,0.076991,1291.058821,-0.08966,4.764719,-0.005487,3.46489,,0.658879,0.001731,0.579669,2.275702,0.055097,38.977189,-0.860467,-1.006568,-0.895455,7.863465,-0.028226,0.038072,2.91252,0.143468,0.272614,-0.567818,10.473345,5138.486574,0.019437,0.100459,1.002491,,26.419242,18.082881,-152.472419,17.637961,85.642195,0.0
3311,0.128379,0.179237,0.806174,6.84121,442.727661,,0.311361,8.276462,2.148248,0.837645,0.364111,0.22428,0.219463,0.164247,-363.521105,1.398546,8.760279,0.367887,0.166589,17.305069,2.453159,0.354723,0.094239,0.677202,0.48387,0.59229,103.70333,10.395865,3.652378,-0.441084,0.172737,2101.048685,11.327661,15.829353,0.218445,1.784053,,0.872903,0.135388,0.41172,1.807058,0.166407,119.020581,115.977843,,7.24211,57.054667,0.224082,0.052837,0.34633,0.149019,0.399975,11.775284,4.443568,-434.291273,0.126337,0.60686,0.878218,,13.273606,3.108315,198.978054,12.242444,15.899233,0.0
3312,0.037414,0.830756,0.051264,3.27815,251.849881,,-0.02799,-1.388634,1.078304,0.274661,0.102274,-0.077683,0.035396,0.002311,3275.587976,0.387696,2.631404,0.003447,0.046685,39.246595,0.455554,0.064155,0.030591,0.221628,0.271111,0.02078,-184.586502,8.96805,4.582544,0.529473,0.016946,1369.984109,4.668437,0.123153,0.077472,1.82196,32.697785,0.484675,0.02357,-0.428395,0.485411,-0.018221,101.216189,49.013089,0.745728,-0.463496,82.161151,0.002616,-0.013211,1.928578,0.510653,0.50839,3.829532,5.332958,-66.435066,0.028949,0.199499,0.98068,0.228903,15.571091,6.439129,208.87961,7.086548,8.739822,0.0
3313,0.011246,0.766305,-0.210856,3.306713,412.723443,-0.342073,0.047834,-1.181777,2.25134,0.221943,0.03368,0.376939,0.012437,-0.092056,8493.688633,1.078747,0.535168,-0.067659,0.070379,5.485806,0.000893,0.036436,0.120704,0.069368,0.446605,0.203601,-203.415615,6.270898,3.554614,0.201373,0.051799,2454.953546,1.912842,-1.251192,0.01502,2.639212,,0.305928,0.009463,-0.57255,1.662378,-1.4e-05,112.553426,43.78449,0.466727,0.193525,89.663531,-0.003863,0.012325,1.580561,0.38848,0.425316,-6.316874,-2.734142,-3603.527349,-0.006392,-0.310898,1.026721,0.310796,15.889355,8.659449,193.916059,-0.350542,87.007777,0.0
3314,0.004428,0.537553,0.076194,2.932779,85.704026,0.42757,-0.142615,3.85684,1.007739,0.318595,0.021297,-0.788163,0.096425,-0.11147,-2111.343819,0.233414,0.814129,0.012034,0.021323,58.112711,2.926108,0.052421,-0.156271,0.045249,0.431619,0.429716,85.232277,7.381691,3.991075,0.159687,0.096789,2033.544754,0.472207,0.249553,-0.031922,0.95524,,0.76559,-0.02879,-0.979176,3.83214,0.006634,81.074303,30.195111,-1.680492,-0.849892,-14.666943,-0.104826,-0.143117,0.26006,0.579779,0.753127,3.889453,8.626673,-2783.130469,0.015566,-0.047433,1.071927,0.382233,2.055063,1.521334,308.78674,6.088957,40.341663,0.0
3315,0.050982,0.557612,0.12251,3.206347,85.226494,,-0.174542,-2.590268,1.053269,0.479863,0.076638,1.289135,0.039546,0.34895,1221.239707,1.518371,1.666642,0.253659,0.07499,7.924386,3.925032,0.135745,-0.016359,0.346055,0.393086,0.441164,-236.239044,0.114198,3.564633,0.47823,0.089041,-47.487566,7.460765,1.855069,0.195696,3.498301,,0.295258,0.08661,-0.974385,-0.075401,-0.00012,43.918211,121.209015,0.226802,-0.581762,9.043161,0.056162,-0.056368,1.081803,0.328641,0.510082,0.762638,3.59917,-885.1083,0.052787,0.607695,0.963129,0.235932,15.823572,11.641962,282.454711,3.82094,41.148023,0.0
3316,-0.064638,0.452791,0.080529,0.434308,233.381885,-0.255077,0.060464,-2.594342,2.958724,0.44852,-0.131174,0.31704,-0.111032,-0.129482,1551.431313,-0.681175,1.461547,0.012079,0.001017,,3.037703,-0.114811,-0.085844,-0.310797,0.207222,-0.466627,-244.42816,5.642558,5.004673,0.64085,-0.070012,785.674536,4.940783,2.706103,-0.04956,0.588273,,0.510089,-0.093461,0.120317,-0.020276,0.018849,116.67338,92.125553,-1.403903,2.444391,60.017295,-0.312336,-0.26279,0.124777,0.377013,0.263614,3.030159,-1.35463,-1072.019199,-0.144141,-0.091009,1.117934,-0.157425,12.090846,3.798697,57.292035,7.01373,7.721331,0.0
3317,-0.051081,0.380601,-0.078982,0.213266,209.210993,-0.178168,-0.085907,-3.074542,1.007312,0.421573,-0.029698,-1.051286,0.113575,0.036665,19028.902891,-0.117316,2.076748,0.076802,-0.047402,14.692664,2.359774,-0.002256,-0.006019,0.165766,0.029897,0.222313,-221.604804,-1.136678,4.107594,0.658591,-0.035736,333.282789,4.928549,2.77382,0.01251,2.035153,11.311245,0.717937,0.030531,-1.349925,0.325862,0.05003,48.155767,56.906776,0.566418,0.920817,-9.246703,-0.079543,-0.07627,3.774315,0.578603,0.412286,0.447819,4.710601,11.184069,0.045707,0.031539,1.032758,-0.149729,17.178259,7.233971,181.802539,3.457597,42.928798,0.0
3318,0.145119,0.357178,0.604802,4.429233,-250.410162,,0.021218,4.317652,1.183873,0.826442,-0.00183,1.117794,0.265502,0.224902,829.416197,0.728489,0.235303,-0.009358,-0.041091,42.778119,2.411117,,-0.004344,0.409964,0.396042,-0.142144,,-2.184605,4.259957,0.217028,0.142676,2230.953183,22.904783,1.835614,0.133267,0.853005,,1.046182,0.13735,3.631125,0.442055,0.068849,168.246668,90.928858,-1.607875,1.016786,103.970252,0.097087,0.003335,2.685566,0.114072,-0.225628,-5.345717,2.142774,-1125.799182,0.147945,-0.0802,0.832996,,6.963718,6.056554,286.573867,5.534898,65.849017,0.0
3319,-0.00093,0.136243,0.348684,2.681749,612.753467,-0.069527,-0.062419,1.034563,1.016325,0.603387,0.031153,0.265957,0.026579,-0.0481,-243.03533,0.989838,0.086112,-0.095925,0.033477,28.680333,1.4993,0.014015,-0.000264,0.257195,0.75516,-0.028985,7.294201,-0.196906,4.011043,-0.150821,0.020424,2114.962476,5.908757,-1.476664,-0.008594,2.769454,,0.876463,-0.030399,0.48298,2.117311,0.0138,114.110903,173.990192,-1.593657,1.401091,47.288073,-0.001645,0.000993,1.956137,0.334539,0.367998,-2.743563,3.624595,6322.436328,0.018335,0.003267,0.987587,0.021623,5.900307,3.477889,148.939474,9.983395,48.364214,0.0
3320,0.040318,0.438797,0.473764,3.11332,648.296012,-0.316923,-0.04525,5.198555,3.555689,0.686997,0.037808,0.086991,0.023619,-0.060654,1877.879844,0.509741,3.109174,0.135795,-0.052598,118.715314,0.754061,0.102378,0.056856,0.030818,0.528418,0.665254,-265.67102,10.258914,3.902535,-0.124528,-0.020071,1717.439761,8.845351,-1.454887,0.017542,3.014066,,0.744779,0.055015,-0.217605,-0.444091,-0.010583,340.992574,32.058908,0.276433,3.15366,32.84727,0.044398,0.046793,12.543757,0.303812,-0.260536,0.552905,10.397443,9676.368106,0.03981,-0.038546,0.979008,,3.523967,38.95896,150.389444,5.648368,30.351118,0.0
3321,-0.003522,0.695423,0.104668,7.500831,-133.443119,-0.228436,0.093167,-3.434239,3.433083,0.305357,0.133255,-0.982669,0.160844,0.058068,225.037214,0.64631,4.435235,0.079618,0.016966,65.576944,2.99797,,0.065981,0.338659,1.012985,2.101446,-280.705198,1.527071,2.769362,0.199101,0.070679,1090.822865,-0.27364,3.324288,0.011353,0.142138,49.039237,0.538778,0.057924,0.372829,1.940208,0.038709,151.027964,112.150913,0.724551,2.129013,,-2.046456,-0.502741,0.596207,0.595001,0.353158,8.922029,6.75584,5721.615019,0.048257,0.109423,0.030217,1.034957,,2.989957,43.41592,6.208899,36.085419,0.0
3322,0.137042,0.167752,0.497564,0.496293,-48.843301,0.50393,0.230283,4.20968,2.383213,0.580554,0.061306,0.216871,0.127781,0.003883,1428.465178,0.736964,0.955908,0.268764,0.040628,24.577044,2.571372,0.153476,-0.025978,0.277636,0.867075,0.183062,71.154075,-0.577818,4.315083,0.429021,0.055588,2485.981606,7.476178,1.410339,0.129662,2.060742,,0.688952,0.073417,1.047081,0.640149,0.005633,150.995363,34.52948,1.82784,3.006489,9.382014,0.155117,0.12601,0.117456,0.448268,0.049227,11.468772,0.919903,-736.309145,0.06511,-0.335099,0.962819,,43.111298,3.66565,76.178476,5.355832,24.185046,0.0
3323,0.037393,0.457814,-0.022931,1.113175,658.429529,,-0.167569,-3.170285,0.960612,0.40673,-0.027223,-0.026799,0.095146,-0.058754,3648.362008,1.512129,2.150962,-0.007248,0.070664,20.726393,3.144868,0.01318,0.064684,-0.061989,0.540692,0.770899,-189.672807,9.280185,4.420471,1.361914,0.025298,1299.458031,2.054571,-0.741132,0.032693,0.723102,,0.316904,0.009298,-0.883664,1.165493,-0.036631,120.12451,73.805251,-1.072953,1.998209,33.582264,-0.03644,0.044441,0.641175,0.226588,0.410768,-4.560316,2.564998,-4443.784452,0.020492,-0.45757,0.9988,,7.782141,5.336762,71.191753,6.421438,25.389614,0.0
3324,0.061934,0.586304,-0.0535,1.282142,432.670079,-0.069823,0.092208,-0.308009,1.179573,0.506175,0.055439,1.337658,0.020907,0.083217,1594.221531,1.378003,1.828873,-0.047637,0.002301,49.001818,3.658479,0.08942,0.00839,0.115934,0.314168,0.962045,-305.556525,4.703148,5.085401,-0.104602,0.002958,1667.314523,-0.987818,2.854464,0.049494,0.93104,,0.628408,0.072234,-0.884454,0.168004,0.137659,71.268591,68.643633,-0.068895,2.864909,61.493082,0.05145,0.042561,0.194871,0.492289,0.447147,-7.735561,6.662313,799.625593,0.066183,0.674301,0.961702,,8.056604,11.114962,291.008483,5.616811,43.481175,0.0
3325,0.052974,0.539938,0.170295,2.541532,529.52911,0.095711,-0.105412,-2.925509,2.232349,0.601676,0.059633,0.632257,0.06671,-0.048659,5269.702725,1.13634,1.069447,0.009976,-0.002009,50.387759,-0.139724,0.038052,0.016235,0.184618,0.382818,-0.434663,39.321571,-0.677378,3.195577,-0.094322,0.106962,2342.915688,9.300179,5.165648,0.029002,2.160361,1.450985,0.743876,0.008892,-0.962107,2.263602,0.069868,21.288289,87.670099,0.491967,2.821898,18.995352,0.047912,-0.024043,0.720873,0.617816,-0.17714,0.78832,9.956997,1399.374928,0.016921,0.109562,0.969794,-0.154996,4.862551,7.346789,153.275606,4.486665,6.639643,0.0
3326,-0.026153,0.446313,0.144424,0.736923,72.658943,-0.251793,0.002005,-0.455565,0.164557,0.702664,-0.019676,-1.464395,-0.111301,-0.387327,-116.567778,0.379315,3.24853,-0.345709,-0.061,92.061828,1.895517,-0.238777,-0.142561,-0.057097,0.445094,0.131204,,5.630636,4.356533,-0.063824,-0.172528,1026.465517,5.063554,0.075784,-0.085825,1.396562,,0.761777,-0.164245,-0.030355,2.277205,-0.11199,189.236245,1.651861,-0.038128,1.216747,52.277094,-0.192983,-0.158869,2.921927,0.083404,0.325484,3.558097,3.594418,23819.811064,-0.089058,0.603592,1.113755,,14.101482,27.74058,316.016428,5.806327,32.373737,0.0
3327,0.053218,0.944918,-0.094131,0.27878,403.392709,0.088031,-0.192717,-0.372409,1.051561,0.428199,0.051515,-0.085545,0.090663,0.006165,4590.70166,1.475477,0.592171,0.003263,0.08926,162.97587,2.345494,0.072534,-0.006221,0.243636,0.198262,0.564222,-215.75008,-2.551427,3.240214,0.805908,-0.010572,1019.357053,6.294689,1.744201,0.030016,2.163996,43.715884,0.455152,0.044163,-0.802807,0.889824,0.051528,2.996569,80.023535,-1.645002,2.464598,78.562222,-0.084144,-0.011798,2.174066,0.323694,-0.256297,-4.535402,3.708811,-3447.782976,0.0302,-0.225685,0.937444,3.462522,23.150693,11.904893,61.482338,2.881493,-0.327404,0.0
3328,0.067953,0.371325,0.702808,3.700582,-176.183083,0.485149,0.352623,4.747978,1.13506,0.744698,0.186935,-0.072694,0.083291,0.317663,-284.1696,0.631503,3.811476,0.063405,0.064195,13.917087,2.832466,0.141356,0.141642,0.704219,0.727748,0.530947,123.927193,3.204637,3.62819,0.326608,-0.015679,575.340738,5.182729,10.36252,0.13997,3.597349,,0.564953,0.033383,-1.235326,2.27276,0.137646,84.468503,33.770799,,3.314104,-11.86539,0.124388,-0.022735,2.567182,0.270824,0.032789,6.746429,6.16435,7923.111845,0.061934,0.532249,0.966415,,3.309372,3.829198,70.674176,34.211076,25.215699,0.0
3329,-0.178803,0.185398,0.202404,0.356006,329.584428,-0.077717,0.081351,-3.462546,0.433346,0.134831,-0.128574,-1.574038,-0.107083,-0.133527,-1908.931859,-0.829847,4.266051,-0.082947,-0.321619,87.5231,7.774189,-0.06866,-0.232984,-0.127328,-0.382303,-0.089803,15.456159,-2.278376,5.096816,0.619359,-0.121693,1451.163814,-0.102572,2.202102,-0.259555,0.670739,43.381335,0.591559,-0.085434,0.740053,0.35317,-0.073264,117.795716,104.132871,-0.070887,2.037821,-18.375339,-0.112266,-0.212258,3.073913,0.447339,-0.23422,-6.01822,-2.439329,5429.207224,-0.11296,0.078714,1.117748,,11.779428,8.273321,219.703427,5.070093,1.772425,0.0
3330,-0.14237,0.970233,-0.046512,1.956049,219.720792,0.098315,0.075295,-0.812441,0.968678,0.401804,-0.095786,-1.470491,0.022472,-0.032162,7160.651532,0.870544,2.964012,0.009608,0.00043,76.993614,0.811574,-0.072303,-0.016796,-0.236458,0.553897,1.085726,28.78921,-2.041973,4.697904,0.401412,0.064674,1115.870201,5.181153,0.190943,0.043031,2.195436,-2.700711,0.792837,-0.044986,-0.083166,1.407249,0.022941,123.084478,45.855578,-0.654416,0.798451,44.183119,-0.148985,-0.092103,1.859091,0.940124,0.418913,3.994604,1.410124,-687.525943,0.012304,-1.094018,0.993137,,-4.850755,9.297661,49.406318,5.914285,141.480381,0.0
3331,-0.06227,1.076644,0.050177,1.450634,-187.184567,0.026977,-0.122279,-2.80848,1.461234,0.214698,-0.027088,0.389127,0.099187,-0.001987,23413.255006,0.526403,3.038935,0.096013,0.044382,98.625318,0.638649,0.016017,-0.068592,-0.029882,-0.07958,0.044945,112.290109,3.934124,4.669303,0.427296,0.022069,943.09003,0.95174,1.729998,0.030414,0.931198,,0.227139,0.039393,-1.296456,,-0.026642,783.942575,73.145214,-0.143217,2.513104,21.603057,-0.012849,-0.009785,0.177151,0.885245,0.274332,26.10107,3.502765,4557.379388,-0.006574,-0.101986,0.995217,-6.805346,9.897036,9.370461,233.8779,0.474568,23.005128,0.0
3332,0.172639,0.352461,0.460156,2.674159,210.936874,0.51871,0.235364,1.768724,2.218095,0.805628,0.128318,0.403032,-0.016133,0.38756,-149.08277,1.323787,6.11396,0.142986,0.050746,16.24791,2.870339,0.246542,0.032807,0.352074,0.77463,2.216275,463.952054,3.868434,3.935293,0.250382,0.067864,853.560391,6.809414,-0.785089,0.112347,2.178972,696.937088,1.005779,0.064862,0.18006,0.899621,0.002024,74.114135,69.540355,-0.2494,1.229014,-18.158039,0.123341,0.076267,2.164856,0.426151,0.55918,-5.400173,8.611443,7611.075083,0.055529,0.758671,0.965281,0.328827,14.315779,5.980184,135.990443,9.803109,21.592493,0.0
3333,0.039448,0.603759,0.191338,-0.199527,-154.591249,,0.025255,-3.149923,2.441601,0.634121,0.039869,0.046854,0.121722,0.047898,2060.131812,0.73827,3.669745,-0.079208,0.00557,57.040808,1.723778,0.063426,-0.0014,0.250924,0.617631,-0.11946,-199.890372,1.166209,3.986657,0.540907,0.063159,2267.965913,6.314395,1.616663,0.040971,1.355952,10.837575,0.377515,0.024568,-1.162399,0.947687,0.037173,39.464561,66.252857,0.22003,1.631792,0.724196,0.00854,0.042762,1.782495,0.237168,0.142331,-8.017394,13.259218,45273.351073,0.004791,0.24699,0.982838,-0.031084,9.963232,5.409729,169.473361,9.225249,58.811691,0.0
3334,0.203285,0.458754,0.328615,2.333667,461.940291,-0.042756,0.212535,1.83594,1.204337,0.817372,0.232271,0.672331,0.077847,0.119673,523.380252,1.499893,0.57406,0.039991,0.130819,185.579478,3.357983,0.151994,-0.078619,0.36107,0.30414,0.59673,-76.629107,2.340893,3.709849,0.535978,0.006096,58.876428,0.464945,3.696908,0.252625,2.028066,53.573156,0.309659,0.14154,0.964755,2.265592,0.110424,103.126381,49.767416,-1.071393,-0.320217,2.691488,0.143157,0.087316,0.840173,0.439917,0.494269,-8.28804,3.098216,3864.693679,0.091692,-0.172461,0.893986,-0.155545,3.149032,6.599049,213.299283,5.799875,24.222538,0.0
3335,0.100787,0.786352,0.24837,3.596598,446.556012,0.359131,0.247918,1.872318,1.44572,0.391638,0.23303,-0.081103,-0.013158,0.34721,1722.287121,1.207021,2.226912,0.196968,-0.013038,62.279097,0.80215,0.11163,0.098172,0.144788,0.485491,0.511574,-262.241177,-1.880219,5.130772,0.425968,0.086234,338.775803,8.137089,1.212855,0.209032,1.298062,,0.648159,0.103015,0.351293,-0.023992,0.155609,41.940903,26.726543,0.386563,1.183818,11.745641,0.099615,0.052591,2.589029,0.165921,0.335872,-0.479144,1.65174,2095.094946,0.106386,0.580846,0.915952,,3.429797,35.7942,120.488373,6.998743,37.28206,0.0
